order_id,order_date,customer_id,product_id,product_name,category,quantity,price,amount,payment_method,city,state,coupon_used,order_status
ORD2023011306854,2023-01-13,34591,1020,Cap Beanie,Clothing,1,623.97,623.97,Debit Card,Delhi,Delhi,1,Delivered
ORD2023011306949,2023-01-13,15207,1015,Formal Shirt,Clothing,1,1052.22,1052.22,UPI,Pune,Maharashtra,0,Delivered
ORD2023011307047,2023-01-13,46023,1032,Moisturizer,Beauty,1,2459.7,2459.7,Credit Card,Singapore,Singapore,0,Delivered
ORD2023011308624,2023-01-13,21809,1005,Smartwatch Series 5,Electronics,1,3924.87,3924.87,UPI,Kochi,Kerala,1,Delivered
ORD2023011308760,2023-01-13,23829,1005,Smartwatch Series 5,Electronics,2,3823.45,7646.9,COD,New York,USA,0,Delivered
ORD2023011309461,2023-01-13,40284,1010,Webcam 1080p,Electronics,1,18337.47,18337.47,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023011309789,2023-01-13,35568,1009,Laptop Stand,Electronics,2,18703.09,-37406.18,COD,Noida,Uttar Pradesh,1,Returned
ORD2023011400925,2023-01-14,93766,1025,Non-stick Frying Pan,Home,2,3297.93,6595.86,Credit Card,Kolkata,West Bengal,0,Delivered
ORD2023011401049,2023-01-14,82597,1010,Webcam 1080p,Electronics,1,15385.23,15385.23,Debit Card,Dubai,UAE,0,Delivered
ORD2023011401202,2023-01-14,62182,1047,Cycle Helmet,Sports,2,623.68,1247.36,Debit Card,Chandigarh,Chandigarh,0,Delivered
ORD2023011401813,2023-01-14,51992,1005,Smartwatch Series 5,Electronics,2,4112.56,8225.12,UPI,Surat,Gujarat,0,Delivered
ORD2023011402018,2023-01-14,33424,1013,Hoodie Unisex,Clothing,2,3037.01,6074.02,UPI,Hyderabad,Telangana,0,Shipped
ORD2023011403161,2023-01-14,27412,1044,Yoga Mat 6mm,Sports,1,1984.94,1984.94,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023011403412,2023-01-14,70285,1043,Badminton Racket,Sports,1,453.45,453.45,UPI,Singapore,Singapore,0,Delivered
ORD2023011404234,2023-01-14,71794,1005,Smartwatch Series 5,Electronics,1,5099.43,5099.43,UPI,Bhopal,Madhya Pradesh,0,Shipped
ORD2023011404326,2023-01-14,13436,1031,Face Wash,Beauty,2,112.76,225.52,Credit Card,Jaipur,Rajasthan,0,Delivered
ORD2023011404519,2023-01-14,44103,1018,Saree Silk,Clothing,2,474.65,949.3,UPI,Surat,Gujarat,1,Delivered
ORD2023011405172,2023-01-14,74723,1024,LED Bulb 12W,Home,1,183.31,183.31,Credit Card,Nagpur,Maharashtra,0,Delivered
ORD2023011405293,2023-01-14,19343,1033,Shampoo Herbal,Beauty,3,1957.88,5873.64,UPI,Bengaluru,Karnataka,0,Delivered
ORD2023011406089,2023-01-14,92089,1035,Sunscreen SPF50,Beauty,1,836.64,836.64,Credit Card,Gurugram,Haryana,0,Delivered
ORD2023011406184,2023-01-14,18177,1043,Badminton Racket,Sports,1,593.24,593.24,UPI,Kochi,Kerala,1,Shipped
ORD2023011406441,2023-01-14,77657,1011,Men's Cotton T-Shirt,Clothing,1,2540.47,2540.47,UPI,Kochi,Kerala,0,Delivered
ORD2023011407512,2023-01-14,22039,1025,Non-stick Frying Pan,Home,1,3163.96,3163.96,Credit Card,Delhi,Delhi,1,Delivered
ORD2023011407809,2023-01-14,14944,1042,Football Size-5,Sports,1,363.96,363.96,Debit Card,Delhi,Delhi,0,Delivered
ORD2023011408145,2023-01-14,64888,1015,Formal Shirt,Clothing,1,1080.39,1080.39,Credit Card,Bengaluru,Karnataka,0,Delivered
ORD2023011408263,2023-01-14,36110,1006,Mechanical Keyboard,Electronics,1,23956.17,23956.17,NetBanking,Pune,Maharashtra,0,Delivered
ORD2023011408437,2023-01-14,65928,1002,Bluetooth Headphones,Electronics,3,2513.49,7540.47,Debit Card,Pune,Maharashtra,0,Delivered
ORD2023011408525,2023-01-14,90263,1015,Formal Shirt,Clothing,2,965.85,1931.7,COD,Chandigarh,Chandigarh,0,Delivered
ORD2023011409399,2023-01-14,76573,1014,Sports Shorts,Clothing,3,683.41,2050.23,Credit Card,Jaipur,Rajasthan,1,Delivered
ORD2023011409639,2023-01-14,66812,1002,Bluetooth Headphones,Electronics,1,2259.77,2259.77,Debit Card,Lucknow,Uttar Pradesh,0,Delivered
ORD2023011500237,2023-01-15,11942,1022,Vacuum Cleaner,Home,3,253.58,760.74,NetBanking,Chandigarh,Chandigarh,0,Delivered
ORD2023011500377,2023-01-15,60672,1007,Portable SSD 1TB,Electronics,1,536.19,536.19,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023011501047,2023-01-15,97725,1041,Cricket Bat,Sports,2,10409.35,20818.7,Debit Card,Dubai,UAE,0,Delivered
ORD2023011501201,2023-01-15,82489,1018,Saree Silk,Clothing,1,596.33,596.33,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023011501576,2023-01-15,11532,1037,Beard Trimmer,Beauty,1,2214.24,2214.24,UPI,Kochi,Kerala,0,Delivered
ORD2023011501970,2023-01-15,69486,1001,Wireless Mouse,Electronics,2,2396.61,4793.22,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023011502421,2023-01-15,22907,1022,Vacuum Cleaner,Home,1,223.75,223.75,COD,Kolkata,West Bengal,1,Delivered
ORD2023011502719,2023-01-15,40340,1006,Mechanical Keyboard,Electronics,1,27894.22,27894.22,UPI,Ahmedabad,Gujarat,0,Delivered
ORD2023011502975,2023-01-15,53794,1050,Water Bottle Sports,Sports,3,12698.79,38096.37,UPI,Delhi,Delhi,0,Delivered
ORD2023011503668,2023-01-15,92168,1038,Perfume 100ml,Beauty,1,300.83,300.83,NetBanking,New York,USA,1,Delivered
ORD2023011503950,2023-01-15,53401,1019,Jacket Winter,Clothing,1,390.79,390.79,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023011504417,2023-01-15,31637,1038,Perfume 100ml,Beauty,1,229.71,229.71,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023011504486,2023-01-15,59948,1005,Smartwatch Series 5,Electronics,1,4262.42,4262.42,UPI,Jaipur,Rajasthan,1,Delivered
ORD2023011504507,2023-01-15,18566,1030,Storage Box,Home,3,2911.45,8734.35,UPI,Pune,Maharashtra,0,Delivered
ORD2023011505565,2023-01-15,43585,1029,Table Lamp,Home,2,2835.93,5671.86,UPI,Delhi,Delhi,1,Delivered
ORD2023011506526,2023-01-15,31414,1003,USB-C Charger,Electronics,1,989.33,989.33,UPI,Thiruvananthapuram,Kerala,0,Delivered
ORD2023011507273,2023-01-15,46817,1041,Cricket Bat,Sports,3,9851.49,29554.47,Credit Card,Gurugram,Haryana,0,Delivered
ORD2023011507391,2023-01-15,87585,1031,Face Wash,Beauty,1,102.8,102.8,Debit Card,Noida,Uttar Pradesh,0,Shipped
ORD2023011507434,2023-01-15,56384,1025,Non-stick Frying Pan,Home,3,3342.2,10026.6,UPI,Ahmedabad,Gujarat,0,Delivered
ORD2023011507639,2023-01-15,54514,1021,Stainless Steel Bottle,Home,1,354.16,354.16,Credit Card,Delhi,Delhi,1,Shipped
ORD2023011507788,2023-01-15,96849,1041,Cricket Bat,Sports,2,9959.94,19919.88,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023011508242,2023-01-15,46417,1002,Bluetooth Headphones,Electronics,3,2167.72,6503.16,COD,Lucknow,Uttar Pradesh,0,Delivered
ORD2023011509214,2023-01-15,93605,1011,Men's Cotton T-Shirt,Clothing,3,2708.0,8124.0,UPI,Lucknow,Uttar Pradesh,1,Delivered
ORD2023011509278,2023-01-15,90865,1035,Sunscreen SPF50,Beauty,1,900.15,900.15,UPI,Noida,Uttar Pradesh,1,Delivered
ORD2023011509681,2023-01-15,57976,1015,Formal Shirt,Clothing,1,1061.48,-1061.48,UPI,Bhopal,Madhya Pradesh,1,Returned
ORD2023011509900,2023-01-15,94683,1016,Running Shoes,Clothing,1,353.71,353.71,UPI,Noida,Uttar Pradesh,1,Delivered
ORD2023011600098,2023-01-16,49950,1021,Stainless Steel Bottle,Home,1,446.22,446.22,Debit Card,Patna,Bihar,0,Delivered
ORD2023011600312,2023-01-16,68046,1017,Kurta Set,Clothing,3,335.07,1005.21,UPI,Singapore,Singapore,0,Delivered
ORD2023011600356,2023-01-16,92979,1046,Skipping Rope,Sports,1,2502.41,2502.41,COD,Ahmedabad,Gujarat,1,Delivered
ORD2023011600515,2023-01-16,26040,1001,Wireless Mouse,Electronics,1,2778.54,2778.54,COD,Patna,Bihar,0,Delivered
ORD2023011600874,2023-01-16,98087,1037,Beard Trimmer,Beauty,1,2102.54,2102.54,UPI,Pune,Maharashtra,1,Delivered
ORD2023011600901,2023-01-16,11082,1043,Badminton Racket,Sports,1,554.05,554.05,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023011601502,2023-01-16,76635,1030,Storage Box,Home,2,3100.13,6200.26,COD,Chennai,Tamil Nadu,1,Delivered
ORD2023011601696,2023-01-16,84781,1040,Lip Balm,Beauty,3,134.58,403.74,Credit Card,New York,USA,1,Delivered
ORD2023011601969,2023-01-16,27032,1005,Smartwatch Series 5,Electronics,1,5004.66,5004.66,Credit Card,Mumbai,Maharashtra,1,Delivered
ORD2023011602397,2023-01-16,54942,1025,Non-stick Frying Pan,Home,1,3068.18,3068.18,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023011603925,2023-01-16,31134,1038,Perfume 100ml,Beauty,1,259.33,259.33,UPI,Patna,Bihar,0,Delivered
ORD2023011604196,2023-01-16,72968,1047,Cycle Helmet,Sports,1,621.99,621.99,UPI,Nagpur,Maharashtra,0,Delivered
ORD2023011604888,2023-01-16,15830,1018,Saree Silk,Clothing,1,557.98,557.98,COD,Chennai,Tamil Nadu,1,Delivered
ORD2023011605646,2023-01-16,71926,1029,Table Lamp,Home,1,2370.34,2370.34,Credit Card,Indore,Madhya Pradesh,0,Delivered
ORD2023011606497,2023-01-16,23071,1049,Gym Gloves,Sports,3,4997.79,14993.37,UPI,Lucknow,Uttar Pradesh,0,Delivered
ORD2023011607775,2023-01-16,22521,1014,Sports Shorts,Clothing,1,744.65,744.65,UPI,Dubai,UAE,0,Delivered
ORD2023011608279,2023-01-16,96127,1019,Jacket Winter,Clothing,1,393.48,393.48,NetBanking,Indore,Madhya Pradesh,0,Delivered
ORD2023011700878,2023-01-17,76905,1047,Cycle Helmet,Sports,2,480.12,960.24,UPI,Patna,Bihar,1,Delivered
ORD2023011702080,2023-01-17,19496,1034,Conditioner,Beauty,1,1928.33,1928.33,UPI,Kolkata,West Bengal,0,Delivered
ORD2023011702413,2023-01-17,98789,1024,LED Bulb 12W,Home,1,220.4,220.4,UPI,Chennai,Tamil Nadu,0,Delivered
ORD2023011704099,2023-01-17,29928,1005,Smartwatch Series 5,Electronics,1,4071.08,4071.08,Debit Card,Indore,Madhya Pradesh,0,Delivered
ORD2023011705299,2023-01-17,54069,1012,Women's Fit Jeans,Clothing,1,2135.05,2135.05,Debit Card,Surat,Gujarat,0,Delivered
ORD2023011706382,2023-01-17,24656,1024,LED Bulb 12W,Home,1,180.26,180.26,COD,Lucknow,Uttar Pradesh,0,Delivered
ORD2023011800557,2023-01-18,73001,1006,Mechanical Keyboard,Electronics,1,27457.11,27457.11,UPI,Chandigarh,Chandigarh,0,Shipped
ORD2023011801159,2023-01-18,75488,1018,Saree Silk,Clothing,1,580.15,580.15,COD,Kolkata,West Bengal,0,Delivered
ORD2023011802829,2023-01-18,14983,1019,Jacket Winter,Clothing,1,423.93,423.93,COD,Hyderabad,Telangana,0,Delivered
ORD2023011803962,2023-01-18,15943,1033,Shampoo Herbal,Beauty,2,1734.89,3469.78,UPI,Chandigarh,Chandigarh,0,Shipped
ORD2023011805774,2023-01-18,99552,1014,Sports Shorts,Clothing,2,789.97,0.0,Credit Card,Jaipur,Rajasthan,0,Cancelled
ORD2023011806319,2023-01-18,22905,1026,Bedsheet Queen,Home,1,391.65,-391.65,Credit Card,Noida,Uttar Pradesh,0,Returned
ORD2023011807106,2023-01-18,87391,1011,Men's Cotton T-Shirt,Clothing,2,2797.03,-5594.06,Credit Card,Pune,Maharashtra,1,Returned
ORD2023011808298,2023-01-18,12998,1009,Laptop Stand,Electronics,1,16376.99,16376.99,UPI,Ahmedabad,Gujarat,1,Delivered
ORD2023011808312,2023-01-18,96411,1007,Portable SSD 1TB,Electronics,3,495.8,1487.4,UPI,Pune,Maharashtra,1,Delivered
ORD2023011808852,2023-01-18,49140,1013,Hoodie Unisex,Clothing,1,3276.81,3276.81,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023011900290,2023-01-19,22196,1002,Bluetooth Headphones,Electronics,1,2036.18,2036.18,UPI,Kolkata,West Bengal,0,Delivered
ORD2023011901339,2023-01-19,55266,1006,Mechanical Keyboard,Electronics,1,30857.23,30857.23,UPI,Hyderabad,Telangana,0,Delivered
ORD2023011901435,2023-01-19,87761,1040,Lip Balm,Beauty,1,129.12,129.12,Credit Card,Pune,Maharashtra,0,Delivered
ORD2023011901454,2023-01-19,60075,1039,Hair Dryer,Beauty,1,759.32,759.32,UPI,Chandigarh,Chandigarh,0,Delivered
ORD2023011903503,2023-01-19,40215,1039,Hair Dryer,Beauty,2,678.09,1356.18,UPI,Chennai,Tamil Nadu,1,Delivered
ORD2023011903654,2023-01-19,17660,1035,Sunscreen SPF50,Beauty,1,1062.65,1062.65,Debit Card,Mumbai,Maharashtra,0,Delivered
ORD2023011903695,2023-01-19,60317,1032,Moisturizer,Beauty,1,2487.2,2487.2,COD,Indore,Madhya Pradesh,0,Shipped
ORD2023011905438,2023-01-19,17073,1019,Jacket Winter,Clothing,3,424.74,1274.22,UPI,Bhopal,Madhya Pradesh,1,Shipped
ORD2023011907781,2023-01-19,53856,1027,Pillow Set,Home,1,7717.85,7717.85,Credit Card,Chennai,Tamil Nadu,0,Delivered
ORD2023011909045,2023-01-19,95566,1010,Webcam 1080p,Electronics,2,18799.68,37599.36,Debit Card,Bhopal,Madhya Pradesh,0,Delivered
ORD2023011909068,2023-01-19,19179,1004,Power Bank 10000mAh,Electronics,2,9085.02,18170.04,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023011909909,2023-01-19,23366,1002,Bluetooth Headphones,Electronics,2,2004.39,4008.78,NetBanking,Lucknow,Uttar Pradesh,1,Delivered
ORD2023011909918,2023-01-19,92537,1043,Badminton Racket,Sports,1,583.53,583.53,COD,Ahmedabad,Gujarat,0,Shipped
ORD2023012000100,2023-01-20,93576,1037,Beard Trimmer,Beauty,1,2104.56,2104.56,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023012000974,2023-01-20,50324,1004,Power Bank 10000mAh,Electronics,1,7192.14,7192.14,Debit Card,Gurugram,Haryana,1,Delivered
ORD2023012001233,2023-01-20,37293,1014,Sports Shorts,Clothing,1,629.74,629.74,UPI,Noida,Uttar Pradesh,0,Delivered
ORD2023012001300,2023-01-20,65715,1035,Sunscreen SPF50,Beauty,1,897.71,897.71,Credit Card,Ahmedabad,Gujarat,0,Delivered
ORD2023012002418,2023-01-20,67072,1020,Cap Beanie,Clothing,1,560.51,-560.51,Credit Card,Patna,Bihar,1,Returned
ORD2023012003382,2023-01-20,69683,1008,4K Action Camera,Electronics,3,10292.54,30877.62,UPI,Surat,Gujarat,1,Delivered
ORD2023012003488,2023-01-20,93388,1012,Women's Fit Jeans,Clothing,1,2053.95,2053.95,NetBanking,Surat,Gujarat,1,Delivered
ORD2023012006989,2023-01-20,46492,1008,4K Action Camera,Electronics,3,10704.98,32114.94,UPI,Hyderabad,Telangana,1,Delivered
ORD2023012007309,2023-01-20,75729,1034,Conditioner,Beauty,1,2076.35,2076.35,NetBanking,Chennai,Tamil Nadu,0,Delivered
ORD2023012007705,2023-01-20,68714,1002,Bluetooth Headphones,Electronics,2,2509.01,5018.02,COD,Lucknow,Uttar Pradesh,1,Delivered
ORD2023012007871,2023-01-20,43699,1033,Shampoo Herbal,Beauty,1,2072.19,2072.19,Credit Card,Pune,Maharashtra,1,Delivered
ORD2023012007965,2023-01-20,40269,1039,Hair Dryer,Beauty,1,671.89,671.89,Credit Card,Gurugram,Haryana,1,Delivered
ORD2023012008047,2023-01-20,17983,1011,Men's Cotton T-Shirt,Clothing,1,2568.6,2568.6,Debit Card,Pune,Maharashtra,0,Delivered
ORD2023012009172,2023-01-20,99424,1022,Vacuum Cleaner,Home,3,206.36,619.08,Credit Card,Jaipur,Rajasthan,1,Delivered
ORD2023012100042,2023-01-21,21937,1032,Moisturizer,Beauty,1,2976.03,2976.03,UPI,Chandigarh,Chandigarh,0,Delivered
ORD2023012100764,2023-01-21,86960,1043,Badminton Racket,Sports,2,551.76,-1103.52,UPI,Bhopal,Madhya Pradesh,0,Returned
ORD2023012101019,2023-01-21,76084,1039,Hair Dryer,Beauty,2,663.37,1326.74,UPI,Thiruvananthapuram,Kerala,1,Delivered
ORD2023012101247,2023-01-21,35727,1024,LED Bulb 12W,Home,1,208.32,208.32,NetBanking,Kolkata,West Bengal,0,Delivered
ORD2023012101288,2023-01-21,28909,1038,Perfume 100ml,Beauty,2,239.07,478.14,UPI,Pune,Maharashtra,0,Delivered
ORD2023012102010,2023-01-21,12379,1018,Saree Silk,Clothing,1,577.99,577.99,UPI,Hyderabad,Telangana,0,Delivered
ORD2023012102182,2023-01-21,76775,1006,Mechanical Keyboard,Electronics,1,23367.69,23367.69,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023012103384,2023-01-21,44626,1030,Storage Box,Home,1,2959.12,2959.12,Credit Card,Noida,Uttar Pradesh,0,Delivered
ORD2023012103794,2023-01-21,30243,1020,Cap Beanie,Clothing,1,673.16,-673.16,Credit Card,Thiruvananthapuram,Kerala,0,Returned
ORD2023012103841,2023-01-21,77875,1033,Shampoo Herbal,Beauty,2,2059.97,-4119.94,UPI,Mumbai,Maharashtra,1,Returned
ORD2023012105173,2023-01-21,53442,1042,Football Size-5,Sports,1,372.67,372.67,UPI,Bengaluru,Karnataka,0,Delivered
ORD2023012105525,2023-01-21,22100,1024,LED Bulb 12W,Home,2,211.42,422.84,UPI,Surat,Gujarat,0,Delivered
ORD2023012105675,2023-01-21,96821,1031,Face Wash,Beauty,3,92.16,-276.48,Credit Card,Kolkata,West Bengal,1,Returned
ORD2023012106155,2023-01-21,66165,1042,Football Size-5,Sports,2,330.43,-660.86,COD,Singapore,Singapore,0,Returned
ORD2023012106443,2023-01-21,40280,1016,Running Shoes,Clothing,3,266.54,799.62,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023012107066,2023-01-21,54764,1009,Laptop Stand,Electronics,1,15546.42,15546.42,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023012107710,2023-01-21,11929,1021,Stainless Steel Bottle,Home,3,348.08,1044.24,COD,New York,USA,0,Delivered
ORD2023012107967,2023-01-21,27085,1041,Cricket Bat,Sports,2,12238.82,24477.64,UPI,Singapore,Singapore,0,Delivered
ORD2023012108347,2023-01-21,91540,1041,Cricket Bat,Sports,1,10423.5,10423.5,Credit Card,Kolkata,West Bengal,1,Delivered
ORD2023012108882,2023-01-21,27171,1009,Laptop Stand,Electronics,1,16000.88,16000.88,Debit Card,Ahmedabad,Gujarat,1,Delivered
ORD2023012109538,2023-01-21,23550,1002,Bluetooth Headphones,Electronics,1,2504.6,2504.6,NetBanking,Bengaluru,Karnataka,0,Delivered
ORD2023012109547,2023-01-21,87090,1016,Running Shoes,Clothing,2,281.89,563.78,Debit Card,Kochi,Kerala,0,Delivered
ORD2023012109741,2023-01-21,35522,1023,Air Purifier,Home,1,7091.04,7091.04,NetBanking,Singapore,Singapore,1,Delivered
ORD2023012109988,2023-01-21,78972,1015,Formal Shirt,Clothing,1,1239.57,1239.57,Debit Card,Nagpur,Maharashtra,1,Delivered
ORD2023012200285,2023-01-22,71336,1004,Power Bank 10000mAh,Electronics,1,8047.84,8047.84,Credit Card,Pune,Maharashtra,1,Delivered
ORD2023012200628,2023-01-22,93824,1014,Sports Shorts,Clothing,2,803.76,1607.52,UPI,New York,USA,0,Delivered
ORD2023012200856,2023-01-22,34408,1001,Wireless Mouse,Electronics,1,3116.6,3116.6,UPI,Patna,Bihar,0,Delivered
ORD2023012201402,2023-01-22,46725,1027,Pillow Set,Home,1,7692.62,7692.62,Debit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023012201650,2023-01-22,16940,1002,Bluetooth Headphones,Electronics,2,2314.25,-4628.5,Credit Card,Gurugram,Haryana,1,Returned
ORD2023012201903,2023-01-22,53085,1045,Dumbbell 5kg,Sports,1,5483.26,5483.26,Debit Card,Surat,Gujarat,0,Delivered
ORD2023012202241,2023-01-22,20832,1021,Stainless Steel Bottle,Home,3,388.9,1166.7,UPI,Chandigarh,Chandigarh,1,Delivered
ORD2023012202297,2023-01-22,68326,1037,Beard Trimmer,Beauty,1,1780.01,0.0,Credit Card,Thiruvananthapuram,Kerala,0,Cancelled
ORD2023012202858,2023-01-22,20473,1043,Badminton Racket,Sports,1,497.1,497.1,Credit Card,Kochi,Kerala,0,Delivered
ORD2023012203663,2023-01-22,87179,1041,Cricket Bat,Sports,1,11784.4,11784.4,COD,Thiruvananthapuram,Kerala,0,Delivered
ORD2023012204010,2023-01-22,91080,1016,Running Shoes,Clothing,1,309.11,309.11,Credit Card,Pune,Maharashtra,0,Delivered
ORD2023012204742,2023-01-22,46881,1004,Power Bank 10000mAh,Electronics,1,7596.68,7596.68,Credit Card,Hyderabad,Telangana,0,Delivered
ORD2023012205065,2023-01-22,47124,1045,Dumbbell 5kg,Sports,1,4743.32,4743.32,UPI,Delhi,Delhi,0,Delivered
ORD2023012205090,2023-01-22,78019,1042,Football Size-5,Sports,3,340.47,1021.41,Credit Card,New York,USA,1,Delivered
ORD2023012206075,2023-01-22,40066,1043,Badminton Racket,Sports,1,475.92,475.92,Debit Card,Pune,Maharashtra,1,Delivered
ORD2023012206613,2023-01-22,94963,1050,Water Bottle Sports,Sports,2,13450.59,26901.18,Credit Card,New York,USA,0,Delivered
ORD2023012208632,2023-01-22,15663,1017,Kurta Set,Clothing,3,289.74,869.22,UPI,Delhi,Delhi,0,Delivered
ORD2023012208662,2023-01-22,40755,1031,Face Wash,Beauty,3,96.41,289.23,COD,Singapore,Singapore,0,Delivered
ORD2023012209748,2023-01-22,55147,1012,Women's Fit Jeans,Clothing,2,1687.98,3375.96,UPI,Kolkata,West Bengal,0,Delivered
ORD2023012300145,2023-01-23,52103,1008,4K Action Camera,Electronics,2,9405.53,18811.06,UPI,Indore,Madhya Pradesh,1,Delivered
ORD2023012300291,2023-01-23,79786,1040,Lip Balm,Beauty,1,148.68,148.68,Credit Card,Dubai,UAE,0,Delivered
ORD2023012301030,2023-01-23,21467,1039,Hair Dryer,Beauty,1,717.9,0.0,UPI,Hyderabad,Telangana,0,Cancelled
ORD2023012302899,2023-01-23,24323,1004,Power Bank 10000mAh,Electronics,1,8939.77,8939.77,UPI,Singapore,Singapore,1,Delivered
ORD2023012306330,2023-01-23,61901,1015,Formal Shirt,Clothing,1,940.63,940.63,Credit Card,Noida,Uttar Pradesh,1,Delivered
ORD2023012306352,2023-01-23,32875,1004,Power Bank 10000mAh,Electronics,2,8903.26,17806.52,UPI,Dubai,UAE,1,Delivered
ORD2023012306902,2023-01-23,35832,1022,Vacuum Cleaner,Home,1,208.39,208.39,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023012307569,2023-01-23,67965,1007,Portable SSD 1TB,Electronics,1,634.13,634.13,Credit Card,New York,USA,0,Delivered
ORD2023012307800,2023-01-23,65820,1025,Non-stick Frying Pan,Home,3,3432.82,10298.46,UPI,Noida,Uttar Pradesh,0,Shipped
ORD2023012400610,2023-01-24,84237,1022,Vacuum Cleaner,Home,1,249.34,249.34,UPI,Jaipur,Rajasthan,0,Delivered
ORD2023012401013,2023-01-24,22204,1006,Mechanical Keyboard,Electronics,1,25841.92,25841.92,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023012401416,2023-01-24,70067,1007,Portable SSD 1TB,Electronics,2,541.82,1083.64,UPI,Singapore,Singapore,0,Delivered
ORD2023012401780,2023-01-24,18250,1011,Men's Cotton T-Shirt,Clothing,1,3118.29,3118.29,COD,Kochi,Kerala,0,Shipped
ORD2023012402417,2023-01-24,15000,1019,Jacket Winter,Clothing,1,384.61,384.61,Credit Card,Surat,Gujarat,1,Delivered
ORD2023012402467,2023-01-24,36925,1020,Cap Beanie,Clothing,1,512.28,512.28,UPI,Dubai,UAE,1,Delivered
ORD2023012402857,2023-01-24,32516,1026,Bedsheet Queen,Home,1,348.03,348.03,UPI,Pune,Maharashtra,0,Delivered
ORD2023012403388,2023-01-24,46417,1011,Men's Cotton T-Shirt,Clothing,1,3331.36,3331.36,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023012403423,2023-01-24,40804,1012,Women's Fit Jeans,Clothing,1,2095.92,2095.92,UPI,Chennai,Tamil Nadu,1,Delivered
ORD2023012403910,2023-01-24,24962,1039,Hair Dryer,Beauty,3,765.86,2297.58,Credit Card,Thiruvananthapuram,Kerala,0,Delivered
ORD2023012403959,2023-01-24,97846,1005,Smartwatch Series 5,Electronics,3,4745.79,14237.37,UPI,Delhi,Delhi,1,Delivered
ORD2023012404747,2023-01-24,90543,1039,Hair Dryer,Beauty,1,618.73,618.73,Debit Card,Lucknow,Uttar Pradesh,0,Delivered
ORD2023012404979,2023-01-24,10527,1036,Makeup Kit,Beauty,1,348.92,348.92,Debit Card,Surat,Gujarat,1,Delivered
ORD2023012405238,2023-01-24,48560,1038,Perfume 100ml,Beauty,1,262.78,262.78,Credit Card,Dubai,UAE,0,Delivered
ORD2023012405292,2023-01-24,13531,1030,Storage Box,Home,1,2973.78,2973.78,Credit Card,Mumbai,Maharashtra,1,Delivered
ORD2023012405738,2023-01-24,96826,1034,Conditioner,Beauty,2,2294.77,4589.54,UPI,Singapore,Singapore,0,Delivered
ORD2023012406375,2023-01-24,88157,1046,Skipping Rope,Sports,2,3262.43,6524.86,UPI,Bhopal,Madhya Pradesh,0,Delivered
ORD2023012406979,2023-01-24,45972,1023,Air Purifier,Home,2,7260.42,14520.84,Debit Card,Dubai,UAE,1,Delivered
ORD2023012407000,2023-01-24,19133,1020,Cap Beanie,Clothing,1,588.07,588.07,NetBanking,Noida,Uttar Pradesh,0,Delivered
ORD2023012407316,2023-01-24,29623,1043,Badminton Racket,Sports,2,594.98,1189.96,Credit Card,Surat,Gujarat,0,Delivered
